EC,Cof_ID
1.3.3.6,FAD
1.3.3.7,FAD
1.3.3.7,FMN
1.3.3.8,FAD
1.3.3.9,HEA
1.3.3.9,NAD
1.3.5.1,UQ1
1.3.5.1,UQ1
1.3.5.1,HEA
1.3.5.1,FAD
1.3.5.2,UQ1
1.3.5.2,FAD
1.3.5.2,FMN
1.3.5.2,NAD
1.3.5.3,FMN
1.3.5.4,MQ7
1.3.5.4,HEA
1.3.5.4,FAD
1.3.5.5,UQ1
1.3.5.5,FAD
1.3.5.6,FAD
1.3.7.1,B12
1.3.7.11,FAD
1.3.7.12,NAD
1.3.7.13,FAD
1.3.7.15,FMN
1.3.7.2,NAD
1.3.7.3,NAD
1.3.7.8,FAD
1.3.7.9,MGD
1.3.7.9,FAD
1.3.8.1,FAD
1.3.8.1,FMN
1.3.8.1,NAD
1.3.8.10,FAD
1.3.8.11,FAD
1.3.8.12,FAD
1.3.8.13,FAD
1.3.8.14,FAD
1.3.8.2,FAD
1.3.8.3,FAD
1.3.8.4,FAD
1.3.8.5,FAD
1.3.8.6,FAD
1.3.8.7,FAD
1.3.8.8,FAD
1.3.8.9,FAD
1.3.98.1,UQ1
1.3.98.1,FAD
1.3.98.1,FMN
1.3.98.3,SAM
1.3.98.3,HEA
1.3.98.3,NAD
1.3.98.5,HEA
1.3.98.6,SAM
1.3.99.1,HEA
1.3.99.1,FAD
1.3.99.10,FAD
1.3.99.12,FAD
1.3.99.13,FAD
1.3.99.16,MGD
1.3.99.17,MGD
1.3.99.17,FAD
1.3.99.18,FAD
1.3.99.19,FAD
1.3.99.2,FAD
1.3.99.21,FAD
1.3.99.22,SAM
1.3.99.23,FAD
1.3.99.23,NAD
1.3.99.24,FAD
1.3.99.24,FMN
1.3.99.27,FAD
1.3.99.28,FAD
1.3.99.3,FAD
1.3.99.31,FAD
1.3.99.32,FAD
1.3.99.33,FAD
1.3.99.33,FMN
1.3.99.37,FAD
1.3.99.38,FAD
1.3.99.4,FAD
1.3.99.5,FAD
1.3.99.5,NAD
1.3.99.6,NAD
1.3.99.7,FAD
1.3.99.8,FAD
1.3.99.B12,FAD
1.3.99.B2,FAD
1.4.1.1,NAD
1.4.1.10,NAD
1.4.1.11,NAD
1.4.1.12,NAD
1.4.1.12,PLP
1.4.1.13,FAD
1.4.1.13,FAD
1.4.1.13,FMN
1.4.1.13,FMN
1.4.1.13,NAD
1.4.1.14,FAD
1.4.1.14,FAD
1.4.1.14,FMN
1.4.1.14,FMN
1.4.1.14,NAD
1.4.1.15,NAD
1.4.1.16,NAD
1.4.1.17,NAD
1.4.1.18,NAD
1.4.1.19,NAD
1.4.1.2,NAD
1.4.1.20,NAD
1.4.1.21,NAD
1.4.1.23,NAD
1.4.1.24,NAD
1.4.1.3,NAD
1.4.1.4,NAD
1.4.1.5,FAD
1.4.1.5,NAD
1.4.1.7,NAD
1.4.1.8,NAD
1.4.1.9,NAD
1.4.1.B2,NAD
1.4.1.B4,NAD
1.4.1.B5,NAD
1.4.3.1,FAD
1.4.3.1,FAD
1.4.3.1,FMN
1.4.3.10,FAD
1.4.3.11,FAD
1.4.3.12,FAD
1.4.3.13,TP7
1.4.3.13,TPQ
1.4.3.14,FAD
1.4.3.15,FAD
1.4.3.16,FAD
1.4.3.19,FAD
1.4.3.2,FAD
1.4.3.2,FAD
1.4.3.2,FMN
1.4.3.21,TP7
1.4.3.21,TPQ
1.4.3.21,FAD
1.4.3.21,PLP
1.4.3.22,TP7
1.4.3.22,TPQ
1.4.3.22,FAD
1.4.3.22,PLP
1.4.3.23,FAD
1.4.3.24,FAD
1.4.3.25,FAD
1.4.3.3,FAD
1.4.3.4,FAD
1.4.3.5,FAD
1.4.3.5,FAD
1.4.3.5,FMN
1.4.3.7,FAD
1.4.4.2,LPA
1.4.4.2,PLP
1.4.5.1,UQ1
1.4.5.1,FAD
1.4.7.1,FAD
1.4.7.1,FAD
1.4.7.1,FMN
1.4.9.1,HEA
1.4.9.2,HEA
1.4.99.1,FAD
1.4.99.3,PQQ
1.4.99.3,TRQ
1.4.99.5,FAD
1.4.99.6,FAD
1.4.99.6,NAD
1.4.99.B3,FAD
1.4.99.B4,FAD
1.5.1.1,NAD
1.5.1.10,NAD
1.5.1.11,NAD
1.5.1.12,NAD
1.5.1.15,FAD
1.5.1.15,NAD
1.5.1.16,NAD
1.5.1.17,NAD
1.5.1.18,NAD
1.5.1.19,NAD
1.5.1.2,NAD
1.5.1.20,HEA
1.5.1.20,FAD
1.5.1.20,FAD
1.5.1.20,FMN
1.5.1.20,NAD
1.5.1.21,NAD
1.5.1.22,NAD
1.5.1.23,NAD
1.5.1.24,NAD
1.5.1.25,NAD
1.5.1.26,NAD
1.5.1.27,NAD
1.5.1.28,NAD
1.5.1.29,FAD
1.5.1.29,FMN
1.5.1.29,NAD
1.5.1.3,NAD
1.5.1.30,FAD
1.5.1.30,FMN
1.5.1.30,NAD
1.5.1.31,NAD
1.5.1.32,NAD
1.5.1.33,NAD
1.5.1.34,FAD
1.5.1.34,FMN
1.5.1.34,NAD
1.5.1.36,FAD
1.5.1.36,FMN
1.5.1.36,NAD
1.5.1.37,FAD
1.5.1.37,FMN
1.5.1.37,NAD
1.5.1.38,FMN
1.5.1.38,NAD
1.5.1.39,HEA
1.5.1.39,NAD
1.5.1.40,NAD
1.5.1.41,FMN
1.5.1.41,NAD
1.5.1.42,NAD
1.5.1.43,NAD
1.5.1.46,FMN
1.5.1.46,NAD
1.5.1.47,NAD
1.5.1.49,NAD
1.5.1.5,NAD
1.5.1.51,NAD
1.5.1.6,THF
1.5.1.6,NAD
1.5.1.7,NAD
1.5.1.8,NAD
1.5.1.9,NAD
1.5.1.B1,FAD
1.5.1.B1,FMN
1.5.1.B1,NAD
1.5.1.B5,NAD
1.5.3.1,THF
1.5.3.1,HEA
1.5.3.1,FAD
1.5.3.1,FAD
1.5.3.1,FMN
1.5.3.1,NAD
1.5.3.10,FAD
1.5.3.11,FAD
1.5.3.12,FAD
1.5.3.13,FAD
1.5.3.14,FAD
1.5.3.15,FAD
1.5.3.16,FAD
1.5.3.17,FAD
1.5.3.18,FAD
1.5.3.19,FAD
1.5.3.2,FAD
1.5.3.21,FAD
1.5.3.22,FMN
1.5.3.4,FAD
1.5.3.5,FAD
1.5.3.6,FAD
1.5.3.7,FAD
1.5.4.1,GSH
1.5.5.1,UQ1
1.5.5.1,UQ1
1.5.5.1,FAD
1.5.5.2,UQ1
1.5.5.2,HEA
1.5.5.2,FAD
1.5.5.2,FMN
1.5.5.3,FAD
1.5.7.1,FAD
1.5.7.1,FMN
1.5.7.2,FAD
1.5.8.1,FAD
1.5.8.1,FMN
1.5.8.2,FAD
1.5.8.2,FAD
1.5.8.2,FMN
1.5.8.3,THF
1.5.8.3,FAD
1.5.8.3,FMN
1.5.8.4,THF
1.5.8.4,FAD
1.5.98.3,FAD
1.5.99.1,FAD
1.5.99.1,FMN
1.5.99.12,FAD
1.5.99.13,FAD
1.5.99.14,MGD
1.5.99.14,FAD
1.5.99.14,FMN
1.5.99.15,FAD
1.5.99.15,FMN
1.5.99.2,FAD
1.5.99.3,HEA
1.5.99.3,FAD
1.5.99.4,MGD
1.5.99.4,HEA
1.5.99.4,FAD
1.5.99.4,FAD
1.5.99.4,FMN
1.5.99.5,HEA
1.5.99.5,FAD
1.5.99.5,NAD
1.5.99.6,HEA
1.5.99.6,HEA
1.5.99.6,FAD
1.5.99.8,FAD
1.5.99.B2,FAD
1.5.99.B2,FMN
1.5.99.B4,FAD
1.5.99.B4,FMN
1.6.1.1,FAD
1.6.1.1,NAD
1.6.1.2,FAD
1.6.1.2,NAD
1.6.1.3,FAD
1.6.1.4,FAD
1.6.2.2,HEA
1.6.2.2,FAD
1.6.2.2,FAD
1.6.2.2,NAD
1.6.2.4,FAD
1.6.2.4,FAD
1.6.2.4,FMN
1.6.2.4,FMN
1.6.2.4,NAD
1.6.2.5,FAD
1.6.2.5,NAD
1.6.2.6,FAD
1.6.2.6,NAD
1.6.3.1,HEA
1.6.3.1,HEA
1.6.3.1,FAD
1.6.3.1,FAD
1.6.3.1,FMN
1.6.3.1,NAD
1.6.3.2,FAD
1.6.3.2,NAD
1.6.3.3,FAD
1.6.3.3,NAD
1.6.3.4,FAD
1.6.3.4,NAD
1.6.3.5,FAD
1.6.3.5,NAD
1.6.5.10,HEA
1.6.5.10,FAD
1.6.5.10,FMN
1.6.5.10,NAD
1.6.5.11,FAD
1.6.5.11,FMN
1.6.5.11,NAD
1.6.5.12,FAD
1.6.5.2,FAD
1.6.5.2,FAD
1.6.5.2,FMN
1.6.5.2,NAD
1.6.5.3,UQ1
1.6.5.3,FAD
1.6.5.3,FMN
1.6.5.3,NAD
1.6.5.4,FAD
1.6.5.4,FMN
1.6.5.4,NAD
1.6.5.5,FMN
1.6.5.5,NAD
1.6.5.6,FAD
1.6.5.6,FMN
1.6.5.6,NAD
1.6.5.7,FAD
1.6.5.7,FMN
1.6.5.7,FMN
1.6.5.7,NAD
1.6.5.8,UQ1
1.6.5.8,FAD
1.6.5.8,FMN
1.6.5.8,NAD
1.6.5.9,FAD
1.6.5.9,NAD
1.6.6.9,FAD
1.6.6.9,FMN
1.6.6.9,NAD
1.6.99.1,FAD
1.6.99.1,FMN
1.6.99.1,NAD
1.6.99.3,FAD
1.6.99.3,FAD
1.6.99.3,FMN
1.6.99.3,NAD
1.6.99.5,NAD
1.6.99.6,FAD
1.6.99.6,NAD
1.7.1.0,FMN
1.7.1.1,HEA
1.7.1.1,HEA
1.7.1.1,FAD
1.7.1.1,FAD
1.7.1.1,NAD
1.7.1.10,FAD
1.7.1.10,NAD
1.7.1.11,NAD
1.7.1.12,NAD
1.7.1.13,NAD
1.7.1.14,HEA
1.7.1.14,NAD
1.7.1.15,HEA
1.7.1.15,FAD
1.7.1.15,NAD
1.7.1.16,FMN
1.7.1.16,NAD
1.7.1.17,FAD
1.7.1.17,FMN
1.7.1.17,NAD
1.7.1.2,HEA
1.7.1.2,HEA
1.7.1.2,FAD
1.7.1.2,FAD
1.7.1.2,FMN
1.7.1.2,NAD
1.7.1.3,MGD
1.7.1.3,HEA
1.7.1.3,HEA
1.7.1.3,FAD
1.7.1.3,FAD
1.7.1.3,FMN
1.7.1.3,NAD
1.7.1.4,HEA
1.7.1.4,HEA
1.7.1.4,FAD
1.7.1.4,FAD
1.7.1.4,FMN
1.7.1.4,NAD
1.7.1.5,FAD
1.7.1.5,NAD
1.7.1.6,FAD
1.7.1.6,FMN
1.7.1.6,NAD
1.7.1.7,NAD
1.7.1.9,NAD
1.7.1.B1,FMN
1.7.1.B1,NAD
1.7.1.B2,NAD
1.7.1.B3,FMN
1.7.1.B4,NAD
1.7.2.1,HEA
1.7.2.1,FAD
1.7.2.2,HEA
1.7.2.3,MGD
1.7.2.3,HEA
1.7.2.3,FAD
1.7.2.3,FMN
1.7.2.3,NAD
1.7.2.4,HEA
1.7.2.5,HEA
1.7.2.5,NAD
1.7.2.6,HEA
1.7.2.7,MQ7
1.7.2.7,HEA
1.7.2.8,UQ1
1.7.2.8,HEA
1.7.3.1,FAD
1.7.3.1,FAD
1.7.3.1,FMN
1.7.3.4,HEA
1.7.3.5,FAD
1.7.3.5,FMN
1.7.3.6,HEA
1.7.5.1,MQ7
1.7.5.1,UQ1
1.7.5.1,MGD
1.7.5.1,HEA
1.7.5.1,FAD
1.7.5.1,NAD
1.7.5.2,HEA
1.7.6.1,HEA
1.7.7.1,HEA
1.7.7.2,MGD
1.7.7.2,HEA
1.7.7.4,HEA
1.7.99.1,HEA
1.7.99.1,FAD
1.7.99.7,HEA
1.8.1.10,FAD
1.8.1.10,NAD
1.8.1.10,COA
1.8.1.10,GSH
1.8.1.11,FAD
1.8.1.11,NAD
1.8.1.12,FAD
1.8.1.12,FAD
1.8.1.12,NAD
1.8.1.13,FAD
1.8.1.13,NAD
1.8.1.14,COM
1.8.1.14,FAD
1.8.1.14,FAD
1.8.1.14,NAD
1.8.1.14,COA
1.8.1.14,COA
1.8.1.15,FAD
1.8.1.15,NAD
1.8.1.16,FAD
1.8.1.16,FAD
1.8.1.16,NAD
1.8.1.16,GSH
1.8.1.17,NAD
1.8.1.18,B12
1.8.1.18,FAD
1.8.1.18,NAD
1.8.1.19,FAD
1.8.1.2,HEA
1.8.1.2,HEA
1.8.1.2,FAD
1.8.1.2,FAD
1.8.1.2,FMN
1.8.1.2,NAD
1.8.1.20,FMN
1.8.1.20,NAD
1.8.1.3,HEA
1.8.1.3,NAD
1.8.1.4,UQ1
1.8.1.4,LPA
1.8.1.4,FAD
1.8.1.4,FAD
1.8.1.4,FMN
1.8.1.4,NAD
1.8.1.5,FAD
1.8.1.5,NAD
1.8.1.6,NAD
1.8.1.7,FAD
1.8.1.7,FAD
1.8.1.7,NAD
1.8.1.7,GSH
1.8.1.8,COM
1.8.1.8,FAD
1.8.1.8,NAD
1.8.1.8,COA
1.8.1.9,FAD
1.8.1.9,FAD
1.8.1.9,NAD
1.8.1.B1,FAD
1.8.1.B1,NAD
1.8.1.B4,FAD
1.8.1.B5,COM
1.8.1.B5,COA
1.8.1.B5,GSH
1.8.2.1,MGD
1.8.2.1,HEA
1.8.2.1,FAD
1.8.2.2,HEA
1.8.2.3,HEA
1.8.2.3,FAD
1.8.2.3,FMN
1.8.2.4,MGD
1.8.2.4,HEA
1.8.2.5,HEA
1.8.2.6,HEA
1.8.3.1,MGD
1.8.3.1,MGD
1.8.3.1,HEA
1.8.3.2,FAD
1.8.3.3,FAD
1.8.3.3,GSH
1.8.3.5,FAD
1.8.3.6,FAD
1.8.4.1,GSH
1.8.4.10,FAD
1.8.4.13,NAD
1.8.4.14,NAD
1.8.4.2,GSH
1.8.4.3,COA
1.8.4.3,GSH
1.8.4.4,GSH
1.8.4.7,GSH
1.8.4.9,GSH
1.8.5.1,FAD
1.8.5.1,GSH
1.8.5.3,MGD
1.8.5.4,FAD
1.8.5.5,MQ7
1.8.5.8,FAD
1.8.5.B1,MGD
1.8.5.B1,HEA
1.8.7.1,HEA
1.8.7.1,FMN
1.8.7.3,FAD
1.8.98.1,HEA
1.8.98.1,HEA
1.8.98.1,FAD
1.8.98.2,GSH
1.8.98.3,HEA
1.8.98.5,FAD
1.8.99.2,HEA
1.8.99.2,FAD
1.8.99.2,FAD
1.8.99.2,FMN
1.8.99.3,HEA
1.8.99.5,HEA
1.8.99.B1,FAD
1.8.99.B2,UQ1
1.8.99.B2,HEA
1.9.3.1,HEA
1.9.6.1,MGD
1.9.6.1,HEA
1.9.98.1,HEA
1.97.1.1,MGD
1.97.1.1,HEA
1.97.1.4,SAM
1.97.1.9,MGD
1.97.1.9,HEA
2.1.1.1,SAM
2.1.1.10,SAM
2.1.1.100,SAM
2.1.1.101,SAM
2.1.1.102,SAM
2.1.1.103,SAM
2.1.1.104,SAM
2.1.1.105,SAM
2.1.1.106,SAM
2.1.1.107,SAM
2.1.1.108,SAM
2.1.1.109,SAM
2.1.1.11,SAM
2.1.1.110,SAM
2.1.1.111,SAM
2.1.1.112,SAM
2.1.1.113,SAM
2.1.1.114,SAM
2.1.1.115,SAM
2.1.1.116,SAM
2.1.1.117,SAM
2.1.1.118,SAM
2.1.1.119,SAM
2.1.1.12,SAM
2.1.1.120,SAM
2.1.1.121,SAM
2.1.1.122,SAM
2.1.1.123,SAM
2.1.1.124,SAM
2.1.1.125,SAM
2.1.1.126,SAM
2.1.1.127,SAM
2.1.1.128,SAM
2.1.1.129,SAM
2.1.1.13,THF
2.1.1.13,B12
2.1.1.13,B12
2.1.1.13,SAM
2.1.1.13,FAD
2.1.1.130,SAM
2.1.1.131,SAM
2.1.1.132,SAM
2.1.1.133,SAM
2.1.1.136,SAM
2.1.1.137,SAM
2.1.1.139,SAM
2.1.1.140,SAM
2.1.1.141,SAM
2.1.1.142,SAM
2.1.1.143,SAM
2.1.1.144,SAM
2.1.1.145,SAM
2.1.1.146,SAM
2.1.1.147,SAM
2.1.1.147,NAD
2.1.1.148,THF
2.1.1.148,FAD
2.1.1.148,FAD
2.1.1.148,FMN
2.1.1.148,NAD
2.1.1.149,SAM
2.1.1.15,SAM
2.1.1.150,SAM
2.1.1.151,SAM
2.1.1.152,SAM
2.1.1.153,SAM
2.1.1.154,SAM
2.1.1.155,SAM
2.1.1.156,SAM
2.1.1.157,SAM
2.1.1.158,SAM
2.1.1.159,SAM
2.1.1.16,SAM
2.1.1.160,SAM
2.1.1.161,SAM
2.1.1.162,SAM
2.1.1.163,SAM
2.1.1.164,SAM
2.1.1.165,SAM
2.1.1.166,SAM
2.1.1.167,SAM
2.1.1.168,SAM
2.1.1.169,SAM
2.1.1.17,SAM
2.1.1.170,SAM
2.1.1.171,SAM
2.1.1.173,SAM
2.1.1.174,SAM
2.1.1.175,SAM
2.1.1.176,SAM
2.1.1.178,SAM
2.1.1.179,SAM
2.1.1.18,SAM
2.1.1.180,SAM
2.1.1.182,SAM
2.1.1.183,SAM
2.1.1.184,SAM
2.1.1.185,SAM
2.1.1.186,SAM
2.1.1.187,SAM
2.1.1.189,SAM
2.1.1.19,THF
2.1.1.190,SAM
2.1.1.190,FAD
2.1.1.192,SAM
2.1.1.193,SAM
2.1.1.197,SAM
2.1.1.199,SAM
2.1.1.2,SAM
2.1.1.20,SAM
2.1.1.200,SAM
2.1.1.201,SAM
2.1.1.201,NAD
2.1.1.202,SAM
2.1.1.203,SAM
2.1.1.204,SAM
2.1.1.206,SAM
2.1.1.207,SAM
2.1.1.21,FMN
2.1.1.210,SAM
2.1.1.212,SAM
2.1.1.214,SAM
2.1.1.215,SAM
2.1.1.216,SAM
2.1.1.219,SAM
2.1.1.22,SAM
2.1.1.220,SAM
2.1.1.221,SAM
2.1.1.222,SAM
2.1.1.224,SAM
2.1.1.226,SAM
2.1.1.227,SAM
2.1.1.228,SAM
2.1.1.229,SAM
2.1.1.229,FAD
2.1.1.230,SAM
2.1.1.231,SAM
2.1.1.232,SAM
2.1.1.233,SAM
2.1.1.234,SAM
2.1.1.235,SAM
2.1.1.236,SAM
2.1.1.237,SAM
2.1.1.240,SAM
2.1.1.241,SAM
2.1.1.243,SAM
2.1.1.244,SAM
2.1.1.25,SAM
2.1.1.255,SAM
2.1.1.258,B12
2.1.1.26,SAM
2.1.1.260,SAM
2.1.1.261,SAM
2.1.1.262,SAM
2.1.1.263,SAM
2.1.1.264,SAM
2.1.1.265,SAM
2.1.1.266,SAM
2.1.1.267,SAM
2.1.1.269,THF
2.1.1.27,SAM
2.1.1.271,SAM
2.1.1.273,SAM
2.1.1.274,SAM
2.1.1.278,SAM
2.1.1.28,SAM
2.1.1.281,SAM
2.1.1.29,SAM
2.1.1.290,SAM
2.1.1.293,SAM
2.1.1.294,SAM
2.1.1.295,SAM
2.1.1.296,SAM
2.1.1.297,SAM
2.1.1.298,SAM
2.1.1.304,HEA
2.1.1.308,B12
2.1.1.308,SAM
2.1.1.309,SAM
2.1.1.31,SAM
2.1.1.310,SAM
2.1.1.317,SAM
2.1.1.32,SAM
2.1.1.325,SAM
2.1.1.326,B12
2.1.1.328,SAM
2.1.1.33,SAM
2.1.1.333,SAM
2.1.1.337,SAM
2.1.1.34,SAM
2.1.1.341,THF
2.1.1.341,NAD
2.1.1.343,SAM
2.1.1.344,SAM
2.1.1.35,SAM
2.1.1.354,SAM
2.1.1.36,SAM
2.1.1.363,SAM
2.1.1.37,SAM
2.1.1.38,SAM
2.1.1.39,SAM
2.1.1.4,SAM
2.1.1.40,SAM
2.1.1.41,SAM
2.1.1.41,GSH
2.1.1.42,SAM
2.1.1.43,SAM
2.1.1.44,SAM
2.1.1.45,THF
2.1.1.45,NAD
2.1.1.45,GSH
2.1.1.46,SAM
2.1.1.47,SAM
2.1.1.48,SAM
2.1.1.49,SAM
2.1.1.50,SAM
2.1.1.51,SAM
2.1.1.52,SAM
2.1.1.53,SAM
2.1.1.55,SAM
2.1.1.56,SAM
2.1.1.57,SAM
2.1.1.59,SAM
2.1.1.6,SAM
2.1.1.60,SAM
2.1.1.61,SAM
2.1.1.61,FAD
2.1.1.62,SAM
2.1.1.64,SAM
2.1.1.65,SAM
2.1.1.66,SAM
2.1.1.67,SAM
2.1.1.68,SAM
2.1.1.69,SAM
2.1.1.7,SAM
2.1.1.70,SAM
2.1.1.71,SAM
2.1.1.72,SAM
2.1.1.74,FAD
2.1.1.74,FAD
2.1.1.74,NAD
2.1.1.75,SAM
2.1.1.76,SAM
2.1.1.77,SAM
2.1.1.78,SAM
2.1.1.79,SAM
2.1.1.8,SAM
2.1.1.80,SAM
2.1.1.82,SAM
2.1.1.83,SAM
2.1.1.84,SAM
2.1.1.85,SAM
2.1.1.87,SAM
2.1.1.88,SAM
2.1.1.89,SAM
2.1.1.9,SAM
2.1.1.90,FAD
2.1.1.91,SAM
2.1.1.94,SAM
2.1.1.95,SAM
2.1.1.96,SAM
2.1.1.97,SAM
2.1.1.98,SAM
2.1.1.99,SAM
2.1.1.B109,SAM
2.1.1.B74,SAM
2.1.1.B75,SAM
2.1.1.B76,SAM
2.1.1.B84,SAM
2.1.1.B85,SAM
2.1.1.B93,SAM
2.1.2.1,THF
2.1.2.1,PLP
2.1.2.10,THF
2.1.2.10,PLP
2.1.2.11,THF
2.1.2.13,THF
2.1.2.13,NAD
2.1.2.2,THF
2.1.2.3,THF
2.1.2.5,THF
2.1.2.5,PLP
2.1.2.7,PLP
2.1.2.8,THF
2.1.2.9,THF
2.1.3.1,B12
2.1.3.1,BTN
2.2.1.1,TDP
2.2.1.12,TDP
2.2.1.3,TDP
2.2.1.4,TDP
2.2.1.5,TDP
2.2.1.6,TDP
2.2.1.6,TDP
2.2.1.6,FAD
2.2.1.6,FAD
2.2.1.6,FMN
2.2.1.7,TDP
2.2.1.8,PLP
2.2.1.9,TDP
2.3.1.1,COM
2.3.1.1,COA
2.3.1.10,COA
2.3.1.100,COA
2.3.1.102,COA
2.3.1.104,COA
2.3.1.105,COA
2.3.1.106,COA
2.3.1.107,B12
2.3.1.107,COM
2.3.1.107,COA
2.3.1.107,COA
2.3.1.108,COM
2.3.1.108,COA
2.3.1.109,COM
2.3.1.109,COA
2.3.1.11,COA
2.3.1.110,COA
2.3.1.111,NAD
2.3.1.111,COA
2.3.1.112,COA
2.3.1.113,COA
2.3.1.114,COA
2.3.1.115,COA
2.3.1.116,COA
2.3.1.117,COM
2.3.1.117,COA
2.3.1.118,COA
2.3.1.119,NAD
2.3.1.119,COA
2.3.1.12,TDP
2.3.1.12,COA
2.3.1.121,COA
2.3.1.123,COA
2.3.1.125,COA
2.3.1.126,COA
2.3.1.127,COA
2.3.1.128,COA
2.3.1.13,COA
2.3.1.130,COA
2.3.1.131,COA
2.3.1.132,COA
2.3.1.133,COA
2.3.1.136,COM
2.3.1.136,COA
2.3.1.137,COA
2.3.1.138,COA
2.3.1.139,COA
2.3.1.14,COA
2.3.1.140,COA
2.3.1.142,COA
2.3.1.144,COA
2.3.1.145,COA
2.3.1.146,COA
2.3.1.148,B12
2.3.1.148,COA
2.3.1.15,COM
2.3.1.15,COA
2.3.1.150,COM
2.3.1.150,COA
2.3.1.151,COA
2.3.1.153,COA
2.3.1.154,COA
2.3.1.155,COA
2.3.1.156,COA
2.3.1.157,COM
2.3.1.157,COA
2.3.1.159,COA
2.3.1.16,COM
2.3.1.16,COA
2.3.1.160,COA
2.3.1.161,SAM
2.3.1.161,NAD
2.3.1.161,COA
2.3.1.162,COA
2.3.1.163,COA
2.3.1.164,COA
2.3.1.165,NAD
2.3.1.165,COA
2.3.1.166,COA
2.3.1.167,COM
2.3.1.167,COA
2.3.1.168,FAD
2.3.1.168,COA
2.3.1.169,COM
2.3.1.169,COA
2.3.1.17,COA
2.3.1.170,NAD
2.3.1.170,COA
2.3.1.171,COA
2.3.1.172,COA
2.3.1.173,COA
2.3.1.174,COA
2.3.1.175,COA
2.3.1.176,COA
2.3.1.177,COA
2.3.1.178,COA
2.3.1.18,COM
2.3.1.18,COA
2.3.1.180,B12
2.3.1.180,COM
2.3.1.180,COA
2.3.1.180,COA
2.3.1.182,COM
2.3.1.182,COA
2.3.1.183,COM
2.3.1.183,COA
2.3.1.184,SAM
2.3.1.185,COA
2.3.1.186,COA
2.3.1.188,COA
2.3.1.19,COA
2.3.1.190,TDP
2.3.1.190,NAD
2.3.1.2,COA
2.3.1.20,COA
2.3.1.201,NAD
2.3.1.201,PLP
2.3.1.203,NAD
2.3.1.205,COM
2.3.1.205,COA
2.3.1.209,COM
2.3.1.209,COA
2.3.1.21,COA
2.3.1.210,COM
2.3.1.210,COA
2.3.1.22,COA
2.3.1.23,COA
2.3.1.231,SAM
2.3.1.24,COA
2.3.1.244,PNS
2.3.1.25,COA
2.3.1.255,COM
2.3.1.255,COA
2.3.1.257,COM
2.3.1.257,COA
2.3.1.258,COM
2.3.1.258,COA
2.3.1.26,B12
2.3.1.26,COA
2.3.1.263,PLP
2.3.1.27,COA
2.3.1.28,COM
2.3.1.28,COA
2.3.1.286,NAD
2.3.1.29,COM
2.3.1.29,COA
2.3.1.29,PLP
2.3.1.29,PLP
2.3.1.3,COA
2.3.1.30,COA
2.3.1.30,PLP
2.3.1.31,COM
2.3.1.31,COA
2.3.1.33,COM
2.3.1.33,COA
2.3.1.34,COA
2.3.1.36,COA
2.3.1.37,COA
2.3.1.37,PLP
2.3.1.38,PNS
2.3.1.38,COA
2.3.1.39,PNS
2.3.1.39,COA
2.3.1.4,COA
2.3.1.41,PNS
2.3.1.42,COA
2.3.1.44,COA
2.3.1.45,COM
2.3.1.45,COA
2.3.1.46,COM
2.3.1.46,COA
2.3.1.47,COA
2.3.1.47,PLP
2.3.1.48,COM
2.3.1.48,COA
2.3.1.5,COM
2.3.1.5,COA
2.3.1.50,COA
2.3.1.50,PLP
2.3.1.51,COA
2.3.1.52,COA
2.3.1.53,COA
2.3.1.54,SAM
2.3.1.54,COM
2.3.1.54,COA
2.3.1.57,COM
2.3.1.57,COA
2.3.1.58,COA
2.3.1.59,COA
2.3.1.6,COM
2.3.1.6,COA
2.3.1.60,COA
2.3.1.61,LPA
2.3.1.61,COA
2.3.1.62,COA
2.3.1.63,COA
2.3.1.64,COA
2.3.1.65,COA
2.3.1.66,COA
2.3.1.67,COM
2.3.1.67,COA
2.3.1.68,COA
2.3.1.69,COA
2.3.1.7,COA
2.3.1.70,COA
2.3.1.71,COA
2.3.1.74,COA
2.3.1.75,COA
2.3.1.76,COA
2.3.1.78,COM
2.3.1.78,COA
