EC,Cof_ID
2.3.1.79,COA
2.3.1.8,COM
2.3.1.8,COA
2.3.1.80,COA
2.3.1.81,COM
2.3.1.81,COA
2.3.1.82,COM
2.3.1.82,COA
2.3.1.84,COM
2.3.1.84,COA
2.3.1.85,NAD
2.3.1.85,PNS
2.3.1.85,PNS
2.3.1.85,COA
2.3.1.86,FMN
2.3.1.86,NAD
2.3.1.86,PNS
2.3.1.86,COA
2.3.1.87,COM
2.3.1.87,COA
2.3.1.88,COA
2.3.1.89,COA
2.3.1.9,COA
2.3.1.93,COA
2.3.1.94,NAD
2.3.1.94,COA
2.3.1.95,COA
2.3.1.96,COA
2.3.1.97,COA
2.3.1.99,COA
2.3.1.B41,NAD
2.3.1.B43,NAD
2.3.1.B6,COM
2.3.1.B6,COA
2.3.3.1,COA
2.3.3.10,B12
2.3.3.10,COA
2.3.3.11,COA
2.3.3.12,COA
2.3.3.13,COM
2.3.3.13,COA
2.3.3.14,COM
2.3.3.14,COA
2.3.3.15,TDP
2.3.3.2,COA
2.3.3.3,COA
2.3.3.4,COA
2.3.3.5,B12
2.3.3.5,COA
2.3.3.6,COA
2.3.3.7,COA
2.3.3.8,COA
2.3.3.9,COA
2.4.1.1,PLP
2.4.1.12,TDP
2.4.1.202,ASC
2.4.1.8,PLP
2.4.2.19,NAD
2.4.2.30,NAD
2.4.2.31,NAD
2.4.2.36,NAD
2.4.2.60,NAD
2.4.2.B12,NAD
2.4.2.B14,NAD
2.4.2.B15,NAD
2.4.2.B16,NAD
2.4.99.17,SAM
2.5.1.108,SAM
2.5.1.113,PLP
2.5.1.120,SAM
2.5.1.129,FMN
2.5.1.140,PLP
2.5.1.144,PLP
2.5.1.148,NAD
2.5.1.15,FMN
2.5.1.18,GSH
2.5.1.21,NAD
2.5.1.24,SAM
2.5.1.25,SAM
2.5.1.26,FAD
2.5.1.38,SAM
2.5.1.4,SAM
2.5.1.43,SAM
2.5.1.44,NAD
2.5.1.45,NAD
2.5.1.46,NAD
2.5.1.47,PLP
2.5.1.48,PLP
2.5.1.49,PLP
2.5.1.51,PLP
2.5.1.52,PLP
2.5.1.53,PLP
2.5.1.61,DPM
2.5.1.63,SAM
2.5.1.65,PLP
2.5.1.66,TDP
2.5.1.73,PLP
2.5.1.76,PLP
2.5.1.77,SAM
2.5.1.94,FAD
2.6.1.1,PLP
2.6.1.100,PLP
2.6.1.101,PLP
2.6.1.102,PLP
2.6.1.103,PLP
2.6.1.104,PLP
2.6.1.105,PLP
2.6.1.106,PLP
2.6.1.107,PLP
2.6.1.108,PLP
2.6.1.109,PLP
2.6.1.11,PLP
2.6.1.110,PLP
2.6.1.111,PLP
2.6.1.112,PLP
2.6.1.113,PLP
2.6.1.116,PLP
2.6.1.12,PLP
2.6.1.13,PLP
2.6.1.14,PLP
2.6.1.15,PLP
2.6.1.17,PLP
2.6.1.18,PLP
2.6.1.19,PLP
2.6.1.2,PLP
2.6.1.21,PLP
2.6.1.22,PLP
2.6.1.24,PLP
2.6.1.26,PLP
2.6.1.27,PLP
2.6.1.28,PLP
2.6.1.29,PLP
2.6.1.3,PLP
2.6.1.30,PLP
2.6.1.33,PLP
2.6.1.34,PLP
2.6.1.35,PLP
2.6.1.36,PLP
2.6.1.37,PLP
2.6.1.38,PLP
2.6.1.39,PLP
2.6.1.4,PLP
2.6.1.40,PLP
2.6.1.41,PLP
2.6.1.42,PLP
2.6.1.43,PLP
2.6.1.44,PLP
2.6.1.45,PLP
2.6.1.46,PLP
2.6.1.47,PLP
2.6.1.48,PLP
2.6.1.49,PLP
2.6.1.5,PLP
2.6.1.50,PLP
2.6.1.51,PLP
2.6.1.52,PLP
2.6.1.55,PLP
2.6.1.56,PLP
2.6.1.57,PLP
2.6.1.58,PLP
2.6.1.59,PLP
2.6.1.6,PLP
2.6.1.60,PLP
2.6.1.62,SAM
2.6.1.62,PLP
2.6.1.62,PLP
2.6.1.63,PLP
2.6.1.64,PLP
2.6.1.65,PLP
2.6.1.66,PLP
2.6.1.67,PLP
2.6.1.7,PLP
2.6.1.71,PLP
2.6.1.72,PLP
2.6.1.75,PLP
2.6.1.76,PLP
2.6.1.77,PLP
2.6.1.78,PLP
2.6.1.79,PLP
2.6.1.8,PLP
2.6.1.80,PLP
2.6.1.81,PLP
2.6.1.82,PLP
2.6.1.83,PLP
2.6.1.84,PLP
2.6.1.87,PLP
2.6.1.88,PLP
2.6.1.89,PLP
2.6.1.9,PLP
2.6.1.90,PLP
2.6.1.92,PLP
2.6.1.96,PLP
2.6.1.98,PLP
2.6.1.99,PLP
2.6.1.B16,PLP
2.6.1.B17,PLP
2.6.1.B3,PLP
2.6.1.B6,PLP
2.6.99.3,PLP
2.7.1.160,NAD
2.7.1.161,FAD
2.7.1.161,FMN
2.7.1.19,NAD
2.7.1.23,NAD
2.7.1.26,FMN
2.7.1.42,FAD
2.7.1.42,FMN
2.7.1.78,TDP
2.7.1.86,NAD
2.7.11.1,FAD
2.7.11.1,FMN
2.7.13.3,HEA
2.7.13.3,FAD
2.7.13.3,FMN
2.7.3.2,NAD
2.7.7.2,FAD
2.7.7.2,FMN
2.7.7.23,COM
2.7.7.23,COA
2.7.7.65,HEA
2.7.8.11,NAD
2.7.8.7,PNS
2.7.8.B13,NAD
2.8.1.3,GSH
2.8.1.4,PLP
2.8.1.5,FAD
2.8.1.6,SAM
2.8.1.6,SAM
2.8.1.6,TDP
2.8.1.6,FAD
2.8.1.6,NAD
2.8.1.7,PLP
2.8.1.8,SAM
2.8.1.9,PLP
2.8.2.33,GSH
2.8.3.1,COM
2.8.3.1,COA
2.8.3.5,COM
2.8.3.5,COA
2.8.4.1,F43
2.8.4.1,COM
2.8.4.1,TP7
2.8.4.3,SAM
2.8.4.4,SAM
2.8.4.5,SAM
2.8.5.1,PLP
2.8.5.2,HEA
2.9.1.1,PLP
2.9.1.2,PLP
3.1.2.1,NAD
3.1.2.1,COA
3.1.2.10,COA
3.1.2.11,COA
3.1.2.12,GSH
3.1.2.13,GSH
3.1.2.14,PNS
3.1.2.17,COA
3.1.2.18,COA
3.1.2.19,COA
3.1.2.2,COA
3.1.2.20,COA
3.1.2.23,COA
3.1.2.25,COA
3.1.2.26,COA
3.1.2.27,COA
3.1.2.3,COA
3.1.2.4,COA
3.1.2.5,COA
3.1.2.6,GSH
3.1.2.7,GSH
3.1.21.3,SAM
3.1.21.5,SAM
3.1.3.43,FAD
3.1.4.52,HEA
3.13.1.1,NAD
3.13.1.3,FAD
3.13.1.3,FMN
3.13.1.4,FAD
3.13.1.9,NAD
3.2.1.122,NAD
3.2.1.20,NAD
3.2.1.22,NAD
3.2.1.49,NAD
3.2.1.86,NAD
3.2.2.5,NAD
3.3.1.1,NAD
3.3.1.2,SAM
3.3.1.B1,NAD
3.4.11.18,B12
3.4.21.21,MQ7
3.4.21.6,MQ7
3.4.21.69,MQ7
3.5.1.10,NAD
3.5.1.61,PLP
3.5.1.78,GSH
3.5.1.9,PLP
3.5.1.98,NAD
3.5.3.8,THF
3.5.3.8,GSH
3.5.4.9,NAD
3.5.99.7,PLP
3.6.1.18,FAD
3.6.1.18,FMN
3.7.1.11,TDP
3.7.1.11,FAD
3.7.1.11,NAD
3.7.1.2,TDP
3.7.1.3,PLP
3.8.1.7,COM
3.8.1.7,COA
4.1.1.1,B12
4.1.1.1,TDP
4.1.1.1,TDP
4.1.1.101,NAD
4.1.1.102,FMN
4.1.1.105,PLP
4.1.1.106,FAD
4.1.1.107,PLP
4.1.1.108,PLP
4.1.1.109,PLP
4.1.1.11,PLP
4.1.1.111,HEA
4.1.1.112,NAD
4.1.1.112,BTN
4.1.1.116,PLP
4.1.1.117,PLP
4.1.1.118,FMN
4.1.1.12,PLP
4.1.1.14,PLP
4.1.1.15,PLP
4.1.1.16,PLP
4.1.1.17,PLP
4.1.1.18,PLP
4.1.1.19,PLP
4.1.1.20,PLP
4.1.1.22,PLP
4.1.1.24,PLP
4.1.1.25,PLP
4.1.1.28,PLP
4.1.1.29,PLP
4.1.1.3,NAD
4.1.1.3,BTN
4.1.1.31,COM
4.1.1.31,COA
4.1.1.35,NAD
4.1.1.36,FAD
4.1.1.36,FMN
4.1.1.41,BTN
4.1.1.43,TDP
4.1.1.47,TDP
4.1.1.47,TDP
4.1.1.47,FAD
4.1.1.50,SAM
4.1.1.50,TDP
4.1.1.50,PLP
4.1.1.53,PLP
4.1.1.57,PLP
4.1.1.64,PLP
4.1.1.65,PLP
4.1.1.7,TDP
4.1.1.70,FAD
4.1.1.70,BTN
4.1.1.70,BTN
4.1.1.71,TDP
4.1.1.71,TDP
4.1.1.71,NAD
4.1.1.72,TDP
4.1.1.73,NAD
4.1.1.74,TDP
4.1.1.74,TDP
4.1.1.74,FMN
4.1.1.74,BTN
4.1.1.75,TDP
4.1.1.75,TDP
4.1.1.75,NAD
4.1.1.79,TDP
4.1.1.8,TDP
4.1.1.81,PLP
4.1.1.82,TDP
4.1.1.86,PLP
4.1.1.89,BTN
4.1.1.90,MQ7
4.1.1.95,PLP
4.1.1.96,PLP
4.1.1.98,FMN
4.1.1.B11,HEA
4.1.1.B12,PLP
4.1.1.B13,PLP
4.1.1.B4,NAD
4.1.2.10,FAD
4.1.2.14,TDP
4.1.2.22,TDP
4.1.2.26,PLP
4.1.2.27,PLP
4.1.2.32,ASC
4.1.2.32,FMN
4.1.2.32,NAD
4.1.2.35,TDP
4.1.2.38,TDP
4.1.2.42,PLP
4.1.2.47,FAD
4.1.2.48,PLP
4.1.2.49,PLP
4.1.2.5,PLP
4.1.2.61,NAD
4.1.2.9,TDP
4.1.3.30,NAD
4.1.3.36,COA
4.1.3.38,PLP
4.1.3.39,NAD
4.1.3.41,PLP
4.1.3.44,SAM
4.1.3.6,COM
4.1.3.6,COA
4.1.99.1,PLP
4.1.99.11,FAD
4.1.99.13,FAD
4.1.99.14,SAM
4.1.99.15,SAM
4.1.99.17,SAM
4.1.99.2,PLP
4.1.99.22,SAM
4.1.99.23,SAM
4.1.99.3,THF
4.1.99.3,THF
4.1.99.3,FAD
4.1.99.3,FAD
4.1.99.3,FMN
4.1.99.5,NAD
4.2.1.10,NAD
4.2.1.112,MGD
4.2.1.113,TDP
4.2.1.115,NAD
4.2.1.120,FAD
4.2.1.121,HEA
4.2.1.122,PLP
4.2.1.135,NAD
4.2.1.144,PLP
4.2.1.145,PLP
4.2.1.164,PLP
4.2.1.168,PLP
4.2.1.17,NAD
4.2.1.175,FAD
4.2.1.20,PLP
4.2.1.22,SAM
4.2.1.22,HEA
4.2.1.22,PLP
4.2.1.22,PLP
4.2.1.28,B12
4.2.1.3,TDP
4.2.1.30,B12
4.2.1.45,NAD
4.2.1.46,NAD
4.2.1.47,NAD
4.2.1.49,NAD
4.2.1.50,PLP
4.2.1.53,FAD
4.2.1.54,FAD
4.2.1.61,PNS
4.2.1.76,NAD
4.2.1.92,HEA
4.2.1.93,NAD
4.2.1.B25,FAD
4.2.1.B9,HEA
4.2.2.27,NAD
4.2.3.1,PLP
4.2.3.124,NAD
4.2.3.134,PLP
4.2.3.152,NAD
4.2.3.154,NAD
4.2.3.155,NAD
4.2.3.2,PLP
4.2.3.4,NAD
4.2.3.5,FAD
4.2.3.5,FMN
4.3.1.12,NAD
4.3.1.13,PLP
4.3.1.15,PLP
4.3.1.16,PLP
4.3.1.17,PLP
4.3.1.18,PLP
4.3.1.19,PLP
4.3.1.2,B12
4.3.1.20,PLP
4.3.1.22,NAD
4.3.1.23,MDO
4.3.1.24,MDO
4.3.1.25,MDO
4.3.1.26,HEA
4.3.1.27,PLP
4.3.1.28,NAD
4.3.1.29,PLP
4.3.1.3,B12
4.3.1.30,SAM
4.3.1.7,B12
4.3.1.9,PLP
4.3.3.7,FAD
4.3.3.7,FMN
4.3.99.3,SAM
4.4.1.1,PLP
4.4.1.10,PLP
4.4.1.11,PLP
4.4.1.13,PLP
4.4.1.14,SAM
4.4.1.14,PLP
4.4.1.15,PLP
4.4.1.16,PLP
4.4.1.17,NAD
4.4.1.2,PLP
4.4.1.20,GSH
4.4.1.22,GSH
4.4.1.25,PLP
4.4.1.28,PLP
4.4.1.35,PLP
4.4.1.36,PLP
4.4.1.4,PLP
4.4.1.5,GSH
4.4.1.6,PLP
4.4.1.8,PLP
4.4.1.9,PLP
4.5.1.1,GSH
4.5.1.2,PLP
4.5.1.3,GSH
4.5.1.5,PLP
4.6.1.15,FAD
4.6.1.2,HEA
4.7.1.1,SAM
4.99.1.1,HEA
4.99.1.2,FAD
4.99.1.3,HEA
4.99.1.5,HEA
4.99.1.6,HEA
4.99.1.6,PLP
4.99.1.7,HEA
4.99.1.7,HEA
4.99.1.7,FMN
5.1.1.1,FAD
5.1.1.1,PLP
5.1.1.1,PLP
5.1.1.10,PLP
5.1.1.11,PNS
5.1.1.12,PLP
5.1.1.13,PLP
5.1.1.15,PLP
5.1.1.17,PLP
5.1.1.18,PLP
5.1.1.2,PLP
5.1.1.21,PLP
5.1.1.24,PLP
5.1.1.3,PLP
5.1.1.5,PLP
5.1.1.6,PLP
5.1.1.9,PLP
5.1.2.3,NAD
5.1.3.10,NAD
5.1.3.12,NAD
5.1.3.13,NAD
5.1.3.16,NAD
5.1.3.18,NAD
5.1.3.2,NAD
5.1.3.20,NAD
5.1.3.5,NAD
5.1.3.6,NAD
5.1.3.7,NAD
5.2.1.12,HEA
5.2.1.13,FAD
5.2.1.13,FMN
5.2.1.4,GSH
5.2.1.6,NAD
5.3.1.12,FAD
5.3.1.12,NAD
5.3.3.1,NAD
5.3.3.13,FAD
5.3.3.2,FAD
5.3.3.2,FMN
5.3.3.2,NAD
5.3.3.3,FAD
5.3.3.B2,FAD
5.3.4.1,UQ1
5.3.4.1,GSH
5.3.99.2,GSH
5.3.99.3,HEA
5.3.99.3,GSH
5.3.99.3,GSH
5.3.99.4,HEA
5.3.99.5,HEA
5.3.99.6,HEA
5.3.99.8,FAD
5.4.3.2,SAM
5.4.3.2,PLP
5.4.3.2,PLP
5.4.3.3,B12
5.4.3.3,B12
5.4.3.3,FAD
5.4.3.3,PLP
5.4.3.4,B12
5.4.3.4,PLP
5.4.3.5,B12
5.4.3.5,PLP
5.4.3.5,PLP
5.4.3.6,MDO
5.4.3.7,B12
5.4.3.8,PLP
5.4.3.9,PLP
5.4.4.5,HEA
5.4.4.6,HEA
5.4.99.1,B12
5.4.99.13,B12
5.4.99.13,COM
5.4.99.13,COA
5.4.99.2,B12
5.4.99.3,ASC
5.4.99.4,B12
5.4.99.5,NAD
5.4.99.58,SAM
5.4.99.63,B12
5.4.99.64,B12
5.4.99.9,FAD
5.4.99.9,FMN
5.4.99.9,NAD
5.5.1.18,FAD
5.5.1.18,FMN
5.5.1.19,FAD
5.5.1.20,FAD
5.5.1.3,NAD
5.5.1.34,NAD
5.5.1.35,NAD
5.5.1.4,NAD
5.99.1.4,GSH
6.2.1.1,COA
6.2.1.10,PNS
6.2.1.10,COA
6.2.1.11,COA
6.2.1.12,COA
6.2.1.13,NAD
6.2.1.13,COA
6.2.1.14,COA
6.2.1.15,COA
6.2.1.16,COA
6.2.1.17,COA
6.2.1.18,COA
6.2.1.2,COA
6.2.1.23,COA
6.2.1.24,COA
6.2.1.25,COA
6.2.1.26,COA
6.2.1.27,COA
6.2.1.28,COA
6.2.1.3,COA
6.2.1.30,COA
6.2.1.31,COA
6.2.1.32,COA
6.2.1.33,COA
6.2.1.34,COA
6.2.1.4,COA
6.2.1.5,COA
6.2.1.6,COA
6.2.1.7,COA
6.2.1.8,COA
6.2.1.9,COA
6.3.2.11,NAD
6.3.2.3,GSH
6.3.2.5,FMN
6.3.4.15,BTN
6.3.4.6,BTN
6.4.1.1,BTN
6.4.1.2,BTN
6.4.1.3,BTN
6.4.1.4,BTN
6.4.1.5,BTN
6.4.1.7,BTN
6.5.1.1,NAD
6.5.1.2,NAD
6.6.1.2,HEA
7.1.1.1,FAD
7.1.1.1,NAD
7.1.1.2,UQ1
7.1.1.2,FAD
7.1.1.2,FMN
7.1.1.2,NAD
7.1.1.3,UQ1
7.1.1.3,HEA
7.1.1.4,HEA
7.1.1.5,HEA
7.1.1.6,HEA
7.1.1.7,HEA
7.1.1.8,UQ1
7.1.1.8,HEA
7.1.1.9,HEA
7.2.1.1,UQ1
7.2.1.1,FAD
7.2.1.1,FMN
7.2.1.1,NAD
7.2.1.2,HEA
7.2.1.2,FAD
7.2.1.2,FMN
7.2.1.2,NAD
7.2.1.3,ASC
7.2.1.3,HEA
7.2.4.2,BTN
7.2.4.3,BTN
7.2.4.4,BTN
7.2.4.5,BTN
7.2.4.5,FAD
1.2.1.13,ATP
1.2.1.30,ATP
1.2.1.31,ATP
1.2.1.59,ATP
1.2.1.95,ATP
1.2.3.9,ATP
1.3.1.33,ATP
1.3.1.84,ATP
1.3.3.3,ATP
1.3.5.1,ATP
1.3.7.7,ATP
1.3.7.8,ATP
1.5.1.6,ATP
1.5.5.2,ATP
1.5.99.B2,ATP
1.8.98.2,ATP
1.12.1.2,ATP
1.13.12.7,ATP
1.14.11.18,ATP
1.14.13.40,ATP
1.14.15.15,ATP
1.14.19.22,ATP
1.14.19.30,ATP
1.18.6.1,ATP
1.19.6.1,ATP
2.1.1.2,ATP
2.1.1.13,ATP
2.1.1.253,ATP
2.1.3.2,ATP
2.1.3.7,ATP
2.1.3.12,ATP
2.2.1.6,ATP
2.3.1.75,ATP
2.4.1.34,ATP
2.4.1.74,ATP
2.4.1.148,ATP
2.4.2.12,ATP
2.5.1.6,ATP
2.5.1.17,ATP
2.5.1.27,ATP
2.5.1.32,ATP
2.5.1.66,ATP
2.5.1.112,ATP
2.7.1.1,ATP
2.7.1.2,ATP
2.7.1.4,ATP
2.7.1.5,ATP
2.7.1.6,ATP
2.7.1.B6,ATP
2.7.1.7,ATP
2.7.1.11,ATP
2.7.1.12,ATP
2.7.1.17,ATP
2.7.1.19,ATP
2.7.1.20,ATP
2.7.1.21,ATP
2.7.1.22,ATP
2.7.1.24,ATP
2.7.1.26,ATP
2.7.1.B27,ATP
2.7.1.B28,ATP
2.7.1.29,ATP
2.7.1.30,ATP
2.7.1.32,ATP
2.7.1.33,ATP
2.7.1.35,ATP
2.7.1.36,ATP
2.7.1.40,ATP
2.7.1.43,ATP
2.7.1.45,ATP
2.7.1.48,ATP
2.7.1.49,ATP
2.7.1.50,ATP
2.7.1.52,ATP
2.7.1.56,ATP
2.7.1.58,ATP
2.7.1.59,ATP
2.7.1.60,ATP
2.7.1.66,ATP
2.7.1.67,ATP
2.7.1.68,ATP
2.7.1.71,ATP
2.7.1.72,ATP
2.7.1.73,ATP
2.7.1.74,ATP
2.7.1.76,ATP
2.7.1.78,ATP
2.7.1.82,ATP
2.7.1.84,ATP
2.7.1.86,ATP
2.7.1.89,ATP
2.7.1.91,ATP
2.7.1.94,ATP
2.7.1.95,ATP
2.7.1.100,ATP
2.7.1.105,ATP
2.7.1.107,ATP
2.7.1.113,ATP
2.7.1.119,ATP
2.7.1.127,ATP
2.7.1.130,ATP
2.7.1.134,ATP
2.7.1.136,ATP
2.7.1.137,ATP
2.7.1.138,ATP
2.7.1.144,ATP
2.7.1.145,ATP
2.7.1.148,ATP
2.7.1.149,ATP
2.7.1.150,ATP
2.7.1.151,ATP
2.7.1.153,ATP
2.7.1.154,ATP
2.7.1.156,ATP
2.7.1.157,ATP
2.7.1.158,ATP
2.7.1.159,ATP
2.7.1.162,ATP
2.7.1.163,ATP
2.7.1.164,ATP
2.7.1.165,ATP
2.7.1.167,ATP
2.7.1.170,ATP
2.7.1.171,ATP
2.7.1.173,ATP
2.7.1.175,ATP
2.7.1.176,ATP
2.7.1.189,ATP
2.7.1.213,ATP
2.7.2.1,ATP
2.7.2.2,ATP
2.7.2.3,ATP
2.7.2.4,ATP
2.7.2.7,ATP
2.7.2.8,ATP
2.7.2.11,ATP
2.7.2.15,ATP
2.7.3.2,ATP
2.7.3.3,ATP
2.7.3.4,ATP
2.7.3.5,ATP
2.7.4.1,ATP
2.7.4.2,ATP
2.7.4.6,ATP
2.7.4.8,ATP
2.7.4.9,ATP
2.7.4.13,ATP
2.7.4.14,ATP
2.7.4.16,ATP
2.7.4.21,ATP
2.7.4.22,ATP
2.7.4.23,ATP
2.7.4.24,ATP
2.7.4.25,ATP
2.7.4.26,ATP
2.7.6.1,ATP
2.7.6.2,ATP
2.7.6.3,ATP
2.7.6.5,ATP
2.7.7.2,ATP
2.7.7.4,ATP
2.7.7.18,ATP
2.7.7.27,ATP
2.7.7.42,ATP
2.7.7.47,ATP
2.7.7.73,ATP
2.7.7.89,ATP
2.7.7.100,ATP
2.7.9.1,ATP
2.7.9.2,ATP
2.7.9.3,ATP
2.7.9.4,ATP
2.7.9.5,ATP
2.7.10.1,ATP
2.7.10.2,ATP
2.7.11.1,ATP
2.7.11.2,ATP
2.7.11.4,ATP
2.7.11.5,ATP
2.7.11.7,ATP
2.7.11.8,ATP
2.7.11.9,ATP
2.7.11.10,ATP
2.7.11.11,ATP
2.7.11.12,ATP
2.7.11.13,ATP
2.7.11.14,ATP
2.7.11.15,ATP
2.7.11.16,ATP
2.7.11.17,ATP
2.7.11.18,ATP
2.7.11.19,ATP
2.7.11.20,ATP
2.7.11.21,ATP
2.7.11.22,ATP
2.7.11.23,ATP
2.7.11.24,ATP
2.7.11.25,ATP
2.7.11.26,ATP
2.7.11.27,ATP
2.7.11.30,ATP
2.7.11.31,ATP
2.7.12.1,ATP
2.7.12.2,ATP
2.7.13.3,ATP
2.8.1.4,ATP
2.8.1.11,ATP
3.1.1.13,ATP
3.1.2.1,ATP
3.1.11.3,ATP
3.1.11.5,ATP
3.1.21.3,ATP
3.1.21.5,ATP
3.4.21.53,ATP
3.4.21.92,ATP
3.4.23.34,ATP
3.4.24.B17,ATP
3.4.24.B18,ATP
3.4.24.B19,ATP
3.4.24.B20,ATP
3.4.24.B23,ATP
3.4.24.70,ATP
3.4.25.1,ATP
3.4.25.2,ATP
3.5.1.78,ATP
3.5.1.98,ATP
3.5.1.119,ATP
3.5.2.9,ATP
3.5.4.13,ATP
3.6.1.3,ATP
3.6.4.7,ATP
4.1.1.33,ATP
4.1.1.42,ATP
4.1.1.49,ATP
4.1.1.71,ATP
4.1.99.3,ATP
4.2.1.54,ATP
4.2.1.93,ATP
4.2.1.136,ATP
4.3.1.12,ATP
4.3.1.18,ATP
4.4.1.37,ATP
4.6.1.2,ATP
5.1.1.18,ATP
5.1.1.23,ATP
5.1.3.8,ATP
5.3.4.1,ATP
5.4.3.3,ATP
5.4.3.6,ATP
5.4.99.13,ATP
5.6.2.2,ATP
5.99.1.3,ATP
6.1.1.1,ATP
6.1.1.2,ATP
6.1.1.3,ATP
6.1.1.B3,ATP
6.1.1.4,ATP
6.1.1.5,ATP
6.1.1.6,ATP
6.1.1.7,ATP
6.1.1.9,ATP
6.1.1.10,ATP
6.1.1.11,ATP
6.1.1.12,ATP
6.1.1.13,ATP
6.1.1.14,ATP
6.1.1.15,ATP
6.1.1.16,ATP
6.1.1.17,ATP
6.1.1.18,ATP
6.1.1.19,ATP
6.1.1.20,ATP
6.1.1.21,ATP
6.1.1.22,ATP
6.1.1.23,ATP
6.1.1.24,ATP
6.1.1.26,ATP
6.1.1.27,ATP
6.1.2.1,ATP
6.1.2.2,ATP
6.2.1.1,ATP
6.2.1.2,ATP
6.2.1.3,ATP
6.2.1.B3,ATP
6.2.1.4,ATP
6.2.1.5,ATP
6.2.1.8,ATP
6.2.1.9,ATP
6.2.1.B11,ATP
6.2.1.12,ATP
6.2.1.13,ATP
6.2.1.14,ATP
6.2.1.15,ATP
6.2.1.16,ATP
6.2.1.17,ATP
6.2.1.18,ATP
6.2.1.20,ATP
6.2.1.25,ATP
6.2.1.26,ATP
6.2.1.30,ATP
6.2.1.32,ATP
6.2.1.33,ATP
6.2.1.38,ATP
6.2.1.39,ATP
6.2.1.42,ATP
6.2.1.45,ATP
6.2.1.46,ATP
6.2.1.54,ATP
6.2.1.55,ATP
6.3.1.1,ATP
6.3.1.2,ATP
6.3.1.4,ATP
6.3.1.5,ATP
6.3.1.6,ATP
6.3.1.8,ATP
6.3.1.9,ATP
6.3.1.10,ATP
6.3.1.11,ATP
6.3.1.12,ATP
6.3.1.13,ATP
6.3.1.14,ATP
6.3.1.19,ATP
6.3.1.20,ATP
6.3.2.1,ATP
6.3.2.2,ATP
6.3.2.B2,ATP
6.3.2.3,ATP
6.3.2.B3,ATP
6.3.2.4,ATP
6.3.2.B4,ATP
6.3.2.6,ATP
6.3.2.7,ATP
6.3.2.8,ATP
6.3.2.9,ATP
6.3.2.10,ATP
6.3.2.11,ATP
6.3.2.12,ATP
6.3.2.13,ATP
6.3.2.14,ATP
6.3.2.B16,ATP
6.3.2.17,ATP
6.3.2.18,ATP
6.3.2.23,ATP
6.3.2.24,ATP
6.3.2.25,ATP
6.3.2.26,ATP
6.3.2.29,ATP
6.3.2.30,ATP
6.3.2.35,ATP
6.3.2.36,ATP
6.3.2.37,ATP
6.3.2.41,ATP
6.3.2.42,ATP
6.3.2.48,ATP
6.3.2.49,ATP
6.3.2.51,ATP
6.3.2.52,ATP
6.3.2.53,ATP
6.3.2.57,ATP
6.3.2.58,ATP
6.3.3.2,ATP
6.3.3.3,ATP
6.3.3.4,ATP
6.3.3.6,ATP
6.3.4.2,ATP
6.3.4.3,ATP
6.3.4.5,ATP
6.3.4.6,ATP
6.3.4.10,ATP
6.3.4.12,ATP
6.3.4.13,ATP
6.3.4.14,ATP
6.3.4.15,ATP
6.3.4.16,ATP
6.3.4.18,ATP
6.3.4.20,ATP
6.3.4.21,ATP
6.3.5.1,ATP
6.3.5.2,ATP
6.3.5.3,ATP
6.3.5.4,ATP
6.3.5.5,ATP
6.3.5.6,ATP
6.3.5.7,ATP
6.3.5.10,ATP
6.4.1.1,ATP
6.4.1.2,ATP
6.4.1.3,ATP
6.4.1.4,ATP
6.4.1.6,ATP
6.5.1.1,ATP
6.5.1.3,ATP
6.5.1.4,ATP
6.6.1.1,ATP
6.6.1.2,ATP
7.1.2.2,ATP
7.2.2.1,ATP
7.2.2.2,ATP
7.2.2.6,ATP
7.2.2.9,ATP
7.2.2.12,ATP
7.2.2.13,ATP
7.2.2.14,ATP
7.2.2.19,ATP
7.2.2.21,ATP
7.3.2.1,ATP
7.3.2.4,ATP
7.3.2.5,ATP
7.3.2.7,ATP
7.4.2.1,ATP
7.4.2.2,ATP
7.4.2.3,ATP
7.4.2.5,ATP
7.4.2.6,ATP
7.4.2.8,ATP
7.4.2.10,ATP
7.5.2.1,ATP
7.5.2.3,ATP
7.5.2.5,ATP
7.5.2.6,ATP
7.5.2.7,ATP
7.6.2.1,ATP
7.6.2.B1,ATP
7.6.2.2,ATP
7.6.2.3,ATP
7.6.2.4,ATP
7.6.2.5,ATP
7.6.2.8,ATP
7.6.2.9,ATP
7.6.2.10,ATP
7.6.2.11,ATP
7.6.2.16,ATP
